shelter_id,shelter_name,district,state,hazard_type,latitude,longitude,capacity_people,current_occupancy,vulnerable_ratio,days_isolated,road_access,power_backup_hours,food_rations_kg,water_liters,medical_kits,blankets_count,target_shortage_score,target_urgency_class,target_action_code
SH-WAY-0820,Wayanad Sector-16 Relief Center,Wayanad,Kerala,flood,11.5758,76.11888,1200,1228,0.433,1.1,0,19.4,1185.7,2889.0,36.1,1079.9,100.0,CRITICAL_DEFICIT,0
SH-VIS-0821,Visakhapatnam Sector-19 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.62029,83.05253,500,447,0.239,1.16,1,55.9,1829.5,5459.1,40.7,974.1,41.76,DEFICIT,1
SH-WAY-0822,Wayanad Sector-3 Relief Center,Wayanad,Kerala,flood,11.76898,75.91612,150,151,0.138,2.11,1,31.2,142.0,430.6,2.6,82.6,82.81,CRITICAL_DEFICIT,0
SH-UTT-0823,Uttarkashi Sector-1 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.33605,78.12094,300,330,0.359,0.02,1,2.4,2146.9,3583.2,34.2,1706.2,43.59,DEFICIT,1
SH-KUT-0824,Kutch Sector-13 Relief Center,Kutch,Gujarat,earthquake,23.76988,69.72258,300,149,0.433,1.64,0,7.4,1034.6,1841.5,17.2,1033.8,47.42,DEFICIT,1
SH-KUT-0825,Kutch Sector-11 Relief Center,Kutch,Gujarat,earthquake,23.63623,69.48837,300,251,0.293,0.32,1,14.0,1605.0,4249.1,20.5,1167.5,15.22,BALANCED,2
SH-DHU-0826,Dhubri Sector-18 Relief Center,Dhubri,Assam,flood,26.18546,89.75248,300,106,0.14,3.48,0,28.0,831.0,2022.7,16.1,693.6,15.52,SURPLUS,3
SH-KAT-0827,Katihar Sector-9 Relief Center,Katihar,Bihar,flood,25.58993,87.80306,300,185,0.354,2.28,1,39.0,44.9,96.6,1.1,20.1,96.62,CRITICAL_DEFICIT,0
SH-IDU-0828,Idukki Sector-1 Relief Center,Idukki,Kerala,flood,10.04342,76.838,300,198,0.236,1.34,1,44.2,1340.6,2953.5,25.9,619.2,16.81,BALANCED,2
SH-KAT-0829,Katihar Sector-5 Relief Center,Katihar,Bihar,flood,25.29969,87.28363,800,173,0.165,1.25,0,13.1,294.9,588.1,3.1,237.2,100.0,CRITICAL_DEFICIT,0
SH-KUT-0830,Kutch Sector-6 Relief Center,Kutch,Gujarat,earthquake,23.62142,70.20813,300,52,0.158,1.4,1,54.3,75.6,224.3,1.6,38.3,84.61,CRITICAL_DEFICIT,0
SH-KAZ-0831,Kaziranga Sector-3 Relief Center,Kaziranga,Assam,flood,26.62536,92.39297,800,582,0.116,2.29,1,43.1,979.2,2448.1,21.2,605.0,76.67,CRITICAL_DEFICIT,0
SH-SOU-0832,South 24 Parganas Sector-11 Relief Center,South 24 Parganas,West Bengal,cyclone,21.5579,88.95048,300,355,0.05,1.32,0,17.6,378.9,710.3,4.3,243.4,100.0,CRITICAL_DEFICIT,0
SH-WAY-0833,Wayanad Sector-13 Relief Center,Wayanad,Kerala,flood,11.8951,75.41306,300,64,0.278,4.58,1,20.7,16.0,45.1,0.2,15.8,95.85,CRITICAL_DEFICIT,0
SH-KAN-0834,Kangra Sector-14 Relief Center,Kangra,Himachal Pradesh,earthquake,31.8128,76.3395,300,315,0.201,1.43,1,42.5,511.6,875.9,11.8,280.5,90.22,CRITICAL_DEFICIT,0
SH-WAY-0835,Wayanad Sector-15 Relief Center,Wayanad,Kerala,flood,11.61586,76.17688,500,574,0.65,2.61,0,34.4,1147.0,2142.4,21.9,783.6,100.0,CRITICAL_DEFICIT,0
SH-KUT-0836,Kutch Sector-5 Relief Center,Kutch,Gujarat,earthquake,24.04466,69.66635,300,241,0.122,2.34,1,47.3,259.9,751.0,3.4,180.4,90.29,CRITICAL_DEFICIT,0
SH-KAZ-0837,Kaziranga Sector-5 Relief Center,Kaziranga,Assam,flood,26.39949,92.98921,300,86,0.477,2.84,0,3.0,78.8,235.7,1.5,34.7,100.0,CRITICAL_DEFICIT,0
SH-DAR-0838,Darbhanga Sector-4 Relief Center,Darbhanga,Bihar,flood,26.21315,86.25765,500,542,0.131,4.62,0,12.1,2222.5,6534.7,27.2,2214.4,64.14,DEFICIT,1
SH-BAL-0839,Balasore Sector-7 Relief Center,Balasore,Odisha,cyclone,21.7186,86.85061,150,178,0.207,7.32,0,0.0,580.2,1438.0,10.4,573.4,75.45,CRITICAL_DEFICIT,0
SH-DAR-0840,Darbhanga Sector-4 Relief Center,Darbhanga,Bihar,flood,26.54198,85.92521,800,438,0.197,4.07,0,24.8,368.6,701.3,4.7,201.8,100.0,CRITICAL_DEFICIT,0
SH-PUR-0841,Puri Sector-11 Relief Center,Puri,Odisha,cyclone,19.76129,85.8358,150,122,0.336,1.29,0,0.0,716.1,2064.5,10.0,370.1,38.75,BALANCED,2
SH-KAZ-0842,Kaziranga Sector-12 Relief Center,Kaziranga,Assam,flood,26.65568,93.26016,150,54,0.143,0.36,1,4.5,210.2,493.9,4.3,208.2,51.49,DEFICIT,1
SH-KAZ-0843,Kaziranga Sector-5 Relief Center,Kaziranga,Assam,flood,26.34409,93.2248,150,144,0.143,5.79,1,2.3,111.7,265.9,2.2,59.2,93.66,CRITICAL_DEFICIT,0
SH-KAN-0844,Kangra Sector-5 Relief Center,Kangra,Himachal Pradesh,earthquake,32.39082,76.6163,1200,758,0.346,3.27,1,0.0,726.8,1677.5,17.5,708.0,92.56,CRITICAL_DEFICIT,0
SH-KUT-0845,Kutch Sector-14 Relief Center,Kutch,Gujarat,earthquake,23.57267,70.03147,150,44,0.264,1.04,1,25.6,64.2,118.4,0.9,49.9,82.03,CRITICAL_DEFICIT,0
SH-KUT-0846,Kutch Sector-2 Relief Center,Kutch,Gujarat,earthquake,23.75774,69.68962,500,291,0.487,0.76,0,24.4,277.8,741.6,7.9,276.8,100.0,CRITICAL_DEFICIT,0
SH-IDU-0847,Idukki Sector-16 Relief Center,Idukki,Kerala,flood,10.12362,76.8485,500,133,0.558,1.34,1,13.1,206.2,472.2,5.8,178.6,82.61,CRITICAL_DEFICIT,0
SH-KAT-0848,Katihar Sector-14 Relief Center,Katihar,Bihar,flood,25.54779,87.7388,300,234,0.155,3.25,0,23.9,434.2,965.4,7.7,418.9,92.88,CRITICAL_DEFICIT,0
SH-IDU-0849,Idukki Sector-4 Relief Center,Idukki,Kerala,flood,9.77174,77.38938,500,238,0.306,1.11,1,0.0,2961.9,7142.1,62.5,1354.0,2.35,SURPLUS,3
SH-DAR-0850,Darbhanga Sector-5 Relief Center,Darbhanga,Bihar,flood,26.2042,85.78419,300,236,0.163,1.7,1,13.3,920.8,2696.2,12.0,610.0,45.87,DEFICIT,1
SH-CHA-0851,Chamoli Sector-18 Relief Center,Chamoli,Uttarakhand,earthquake,30.61062,79.31812,500,386,0.166,1.56,1,46.2,766.8,1713.7,17.6,284.8,81.49,CRITICAL_DEFICIT,0
SH-BAL-0852,Balasore Sector-13 Relief Center,Balasore,Odisha,cyclone,21.92632,87.07055,300,259,0.162,2.74,1,14.1,984.3,1753.0,20.2,953.5,62.82,DEFICIT,1
SH-KAZ-0853,Kaziranga Sector-3 Relief Center,Kaziranga,Assam,flood,26.42529,93.23646,500,401,0.505,3.77,1,0.0,372.8,930.0,6.1,124.9,93.01,CRITICAL_DEFICIT,0
SH-KAT-0854,Katihar Sector-17 Relief Center,Katihar,Bihar,flood,25.76944,87.63647,800,631,0.573,0.66,0,34.5,643.7,1395.3,20.1,357.6,100.0,CRITICAL_DEFICIT,0
SH-KUT-0855,Kutch Sector-5 Relief Center,Kutch,Gujarat,earthquake,23.46669,69.8679,300,262,0.407,1.56,1,7.4,532.5,1312.1,16.0,456.8,74.96,CRITICAL_DEFICIT,0
SH-VIS-0856,Visakhapatnam Sector-16 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.46089,83.50059,150,175,0.393,4.5,0,32.5,661.1,1923.4,12.1,289.4,70.38,CRITICAL_DEFICIT,0
SH-UTT-0857,Uttarkashi Sector-8 Relief Center,Uttarkashi,Uttarakhand,earthquake,31.18142,78.51107,800,469,0.338,1.21,1,44.8,487.8,1310.7,8.1,282.2,86.27,CRITICAL_DEFICIT,0
SH-KAN-0858,Kangra Sector-13 Relief Center,Kangra,Himachal Pradesh,earthquake,32.55311,76.19124,300,269,0.355,4.04,1,36.5,820.6,1973.5,23.1,810.3,62.2,DEFICIT,1
SH-DAR-0859,Darbhanga Sector-18 Relief Center,Darbhanga,Bihar,flood,25.72386,85.8031,300,205,0.299,4.86,0,0.0,745.1,1480.2,20.0,399.3,78.46,CRITICAL_DEFICIT,0
SH-KAN-0860,Kangra Sector-6 Relief Center,Kangra,Himachal Pradesh,earthquake,31.96662,76.04013,300,44,0.101,0.92,0,50.1,72.9,149.2,1.0,54.5,97.05,CRITICAL_DEFICIT,0
SH-UTT-0861,Uttarkashi Sector-3 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.71562,78.31962,300,206,0.218,2.44,1,6.6,218.4,573.5,3.6,134.9,88.92,CRITICAL_DEFICIT,0
SH-IDU-0862,Idukki Sector-14 Relief Center,Idukki,Kerala,flood,10.04683,76.62588,500,449,0.379,4.13,0,36.7,946.1,2255.3,20.0,341.9,90.93,CRITICAL_DEFICIT,0
SH-IDU-0863,Idukki Sector-4 Relief Center,Idukki,Kerala,flood,10.04863,76.71333,800,332,0.168,1.78,0,28.9,2661.2,6770.1,50.7,1995.9,13.95,SURPLUS,3
SH-UTT-0864,Uttarkashi Sector-6 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.81551,78.62284,300,212,0.199,0.36,1,18.5,56.0,95.5,0.9,48.8,100.0,CRITICAL_DEFICIT,0
SH-IDU-0865,Idukki Sector-2 Relief Center,Idukki,Kerala,flood,10.20731,76.81721,300,342,0.154,4.81,0,29.0,114.5,312.6,1.3,88.7,100.0,CRITICAL_DEFICIT,0
SH-SOU-0866,South 24 Parganas Sector-2 Relief Center,South 24 Parganas,West Bengal,cyclone,22.1078,88.42293,300,20,0.554,12.98,0,13.9,34.7,71.9,1.1,34.0,95.52,CRITICAL_DEFICIT,0
SH-CHA-0867,Chamoli Sector-7 Relief Center,Chamoli,Uttarakhand,earthquake,30.41584,79.32986,800,553,0.549,2.73,1,17.3,401.7,1077.6,10.9,150.7,100.0,CRITICAL_DEFICIT,0
SH-CHA-0868,Chamoli Sector-1 Relief Center,Chamoli,Uttarakhand,earthquake,30.53699,79.55724,300,371,0.552,0.38,1,29.4,746.3,1856.8,19.3,587.4,76.18,CRITICAL_DEFICIT,0
SH-SOU-0869,South 24 Parganas Sector-13 Relief Center,South 24 Parganas,West Bengal,cyclone,21.78381,88.3787,150,95,0.207,0.64,1,23.6,83.9,240.9,1.3,48.9,90.85,CRITICAL_DEFICIT,0
SH-DAR-0870,Darbhanga Sector-18 Relief Center,Darbhanga,Bihar,flood,26.43967,86.03926,500,280,0.101,1.25,1,23.5,72.1,201.5,1.2,41.5,100.0,CRITICAL_DEFICIT,0
SH-BAL-0871,Balasore Sector-9 Relief Center,Balasore,Odisha,cyclone,21.49378,86.84662,300,315,0.409,6.68,0,34.2,2211.8,4028.6,43.5,2169.4,49.73,DEFICIT,1
SH-IDU-0872,Idukki Sector-13 Relief Center,Idukki,Kerala,flood,10.10837,77.01936,300,170,0.266,0.58,1,18.1,275.2,514.3,6.1,190.5,86.76,CRITICAL_DEFICIT,0
SH-IDU-0873,Idukki Sector-5 Relief Center,Idukki,Kerala,flood,9.78198,76.90374,2000,676,0.245,2.27,1,11.6,545.9,1329.5,9.7,424.8,87.74,CRITICAL_DEFICIT,0
SH-CHA-0874,Chamoli Sector-4 Relief Center,Chamoli,Uttarakhand,earthquake,30.65288,79.77707,300,128,0.076,9.88,0,17.8,267.8,721.3,5.5,227.6,90.33,CRITICAL_DEFICIT,0
SH-VIS-0875,Visakhapatnam Sector-13 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.66815,83.09912,300,258,0.166,0.59,1,41.4,1917.2,3754.1,44.3,1281.0,18.86,BALANCED,2
SH-SOU-0876,South 24 Parganas Sector-13 Relief Center,South 24 Parganas,West Bengal,cyclone,22.29561,88.35184,300,223,0.285,4.68,0,34.3,68.0,197.5,1.0,38.7,100.0,CRITICAL_DEFICIT,0
SH-SOU-0877,South 24 Parganas Sector-10 Relief Center,South 24 Parganas,West Bengal,cyclone,21.7924,88.30068,500,140,0.403,4.62,0,8.9,123.7,325.2,3.6,114.9,100.0,CRITICAL_DEFICIT,0
SH-KUT-0878,Kutch Sector-3 Relief Center,Kutch,Gujarat,earthquake,24.00475,69.86084,150,149,0.432,2.31,1,34.7,805.9,1634.5,18.2,364.4,43.26,DEFICIT,1
SH-PUR-0879,Puri Sector-4 Relief Center,Puri,Odisha,cyclone,19.99076,85.77943,150,115,0.15,0.04,1,44.9,116.6,266.4,2.5,100.2,90.9,CRITICAL_DEFICIT,0
SH-PUR-0880,Puri Sector-19 Relief Center,Puri,Odisha,cyclone,19.69356,85.85624,500,520,0.16,0.88,0,25.6,6422.1,17782.3,82.4,4421.1,14.71,SURPLUS,3
SH-PUR-0881,Puri Sector-18 Relief Center,Puri,Odisha,cyclone,19.60274,86.25769,1200,260,0.392,0.48,1,24.6,999.7,1730.1,22.8,342.3,69.94,DEFICIT,1
SH-CHA-0882,Chamoli Sector-19 Relief Center,Chamoli,Uttarakhand,earthquake,30.23294,79.66439,1200,893,0.421,0.55,0,44.8,2914.7,8506.8,50.5,1446.0,75.5,CRITICAL_DEFICIT,0
SH-UTT-0883,Uttarkashi Sector-13 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.95929,78.57553,300,222,0.05,1.53,1,28.1,194.8,579.3,2.5,78.4,93.81,CRITICAL_DEFICIT,0
SH-KAN-0884,Kangra Sector-11 Relief Center,Kangra,Himachal Pradesh,earthquake,31.91127,75.98987,300,345,0.141,4.42,1,25.4,4014.5,9464.9,59.1,2924.9,3.31,SURPLUS,3
SH-KAN-0885,Kangra Sector-17 Relief Center,Kangra,Himachal Pradesh,earthquake,31.96633,76.12099,800,704,0.322,0.23,0,39.1,8603.0,19531.2,208.1,3749.2,18.21,SURPLUS,3
SH-KAT-0886,Katihar Sector-8 Relief Center,Katihar,Bihar,flood,25.28341,87.51092,800,490,0.381,4.36,0,22.4,1495.1,4038.3,19.6,952.2,85.13,CRITICAL_DEFICIT,0
SH-DAR-0887,Darbhanga Sector-5 Relief Center,Darbhanga,Bihar,flood,25.76155,85.60107,800,881,0.638,3.61,0,22.7,1461.9,3983.9,51.1,1185.6,96.82,CRITICAL_DEFICIT,0
SH-UTT-0888,Uttarkashi Sector-3 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.7787,78.89239,800,774,0.294,0.3,0,64.2,4181.6,12543.6,71.3,2340.6,45.55,DEFICIT,1
SH-KAT-0889,Katihar Sector-9 Relief Center,Katihar,Bihar,flood,25.90412,87.41468,150,20,0.227,1.44,1,9.8,37.2,93.8,0.6,20.2,73.59,CRITICAL_DEFICIT,0
SH-WAY-0890,Wayanad Sector-8 Relief Center,Wayanad,Kerala,flood,11.97217,76.30225,150,118,0.43,5.97,0,26.4,28.8,51.7,0.8,24.1,100.0,CRITICAL_DEFICIT,0
SH-UTT-0891,Uttarkashi Sector-4 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.71825,78.26167,300,255,0.212,0.69,1,8.2,91.8,224.6,1.2,47.9,99.83,CRITICAL_DEFICIT,0
SH-DHU-0892,Dhubri Sector-15 Relief Center,Dhubri,Assam,flood,26.22736,89.61536,500,105,0.306,1.22,0,8.5,93.8,263.8,1.7,81.6,100.0,CRITICAL_DEFICIT,0
SH-CHA-0893,Chamoli Sector-19 Relief Center,Chamoli,Uttarakhand,earthquake,30.89636,79.66972,300,182,0.19,4.17,0,16.7,290.4,629.9,5.3,171.1,93.16,CRITICAL_DEFICIT,0
SH-BAL-0894,Balasore Sector-2 Relief Center,Balasore,Odisha,cyclone,21.1256,86.85829,800,287,0.385,1.76,0,43.1,586.9,1167.7,16.4,444.8,99.45,CRITICAL_DEFICIT,0
SH-UTT-0895,Uttarkashi Sector-9 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.67983,78.54291,500,385,0.164,0.32,1,1.0,111.5,300.8,2.4,44.4,97.71,CRITICAL_DEFICIT,0
SH-IDU-0896,Idukki Sector-4 Relief Center,Idukki,Kerala,flood,10.2675,77.14889,1200,838,0.65,4.16,1,38.8,217.8,556.8,4.9,111.2,100.0,CRITICAL_DEFICIT,0
SH-KAT-0897,Katihar Sector-2 Relief Center,Katihar,Bihar,flood,25.75451,87.73253,150,137,0.364,0.51,1,26.0,103.2,220.5,1.7,69.6,91.96,CRITICAL_DEFICIT,0
SH-SOU-0898,South 24 Parganas Sector-3 Relief Center,South 24 Parganas,West Bengal,cyclone,22.7138,88.48764,300,134,0.088,2.23,1,24.8,213.0,410.0,2.6,172.1,82.26,CRITICAL_DEFICIT,0
SH-DHU-0899,Dhubri Sector-9 Relief Center,Dhubri,Assam,flood,26.34383,90.09802,300,213,0.169,3.14,1,2.7,70.4,119.5,0.8,28.4,95.87,CRITICAL_DEFICIT,0
SH-SOU-0900,South 24 Parganas Sector-7 Relief Center,South 24 Parganas,West Bengal,cyclone,22.18859,88.86798,2000,1311,0.415,0.95,1,33.0,8891.7,25797.4,177.6,4329.8,14.64,BALANCED,2
SH-IDU-0901,Idukki Sector-1 Relief Center,Idukki,Kerala,flood,9.8529,77.51133,300,220,0.117,5.81,0,41.4,178.0,477.2,3.0,126.4,100.0,CRITICAL_DEFICIT,0
SH-DHU-0902,Dhubri Sector-3 Relief Center,Dhubri,Assam,flood,25.85731,89.93929,150,46,0.258,0.83,0,62.1,35.7,101.8,0.5,30.3,100.0,CRITICAL_DEFICIT,0
SH-SOU-0903,South 24 Parganas Sector-13 Relief Center,South 24 Parganas,West Bengal,cyclone,22.55154,89.06642,150,34,0.283,2.49,1,32.5,66.8,118.0,1.3,35.3,85.77,CRITICAL_DEFICIT,0
SH-DHU-0904,Dhubri Sector-13 Relief Center,Dhubri,Assam,flood,26.15426,89.99228,300,128,0.398,1.66,1,32.2,101.9,246.0,2.0,96.5,92.49,CRITICAL_DEFICIT,0
SH-KUT-0905,Kutch Sector-7 Relief Center,Kutch,Gujarat,earthquake,23.92484,69.9038,500,433,0.383,0.66,1,0.0,395.6,752.0,6.7,164.8,94.79,CRITICAL_DEFICIT,0
SH-SOU-0906,South 24 Parganas Sector-18 Relief Center,South 24 Parganas,West Bengal,cyclone,22.49112,88.83948,1200,1055,0.204,3.43,1,30.6,10456.3,22458.8,252.2,9491.0,3.12,SURPLUS,3
SH-IDU-0907,Idukki Sector-15 Relief Center,Idukki,Kerala,flood,9.50426,76.92285,500,560,0.346,0.66,1,0.0,572.3,1492.7,8.0,379.4,88.79,CRITICAL_DEFICIT,0
SH-PUR-0908,Puri Sector-3 Relief Center,Puri,Odisha,cyclone,19.9002,86.00539,300,102,0.244,0.4,0,25.8,162.2,410.9,3.2,140.4,95.61,CRITICAL_DEFICIT,0
SH-UTT-0909,Uttarkashi Sector-5 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.64102,78.34522,800,392,0.139,6.02,0,39.8,755.0,1825.8,10.8,538.0,92.71,CRITICAL_DEFICIT,0
SH-BAL-0910,Balasore Sector-15 Relief Center,Balasore,Odisha,cyclone,21.58439,86.85459,150,112,0.634,3.08,1,36.2,98.1,261.7,3.1,83.1,95.68,CRITICAL_DEFICIT,0
SH-PUR-0911,Puri Sector-18 Relief Center,Puri,Odisha,cyclone,20.08122,85.79809,500,125,0.239,4.75,0,17.9,42.6,98.7,1.0,23.1,100.0,CRITICAL_DEFICIT,0
SH-DAR-0912,Darbhanga Sector-5 Relief Center,Darbhanga,Bihar,flood,26.42709,85.90923,800,231,0.294,4.69,0,3.4,993.8,2351.2,25.4,891.0,62.64,DEFICIT,1
SH-VIS-0913,Visakhapatnam Sector-19 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.14103,82.811,300,57,0.186,0.62,0,23.6,20.3,54.5,0.3,11.4,100.0,CRITICAL_DEFICIT,0
SH-DHU-0914,Dhubri Sector-18 Relief Center,Dhubri,Assam,flood,25.58635,90.07651,800,473,0.65,1.08,0,22.8,1462.2,3832.1,48.4,1131.6,79.08,CRITICAL_DEFICIT,0
SH-WAY-0915,Wayanad Sector-1 Relief Center,Wayanad,Kerala,flood,11.70809,75.66899,150,90,0.097,8.86,0,18.7,499.1,1501.4,10.1,287.2,44.48,DEFICIT,1
SH-WAY-0916,Wayanad Sector-12 Relief Center,Wayanad,Kerala,flood,11.78605,76.27057,300,272,0.134,1.49,1,0.0,271.1,594.6,4.4,206.9,90.7,CRITICAL_DEFICIT,0
SH-UTT-0917,Uttarkashi Sector-14 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.6351,78.05749,500,583,0.209,1.27,1,40.2,3792.0,6311.6,73.7,3137.7,40.25,DEFICIT,1
SH-DAR-0918,Darbhanga Sector-6 Relief Center,Darbhanga,Bihar,flood,26.54992,85.9856,300,235,0.494,1.1,0,49.0,863.2,1424.6,20.4,854.0,82.27,CRITICAL_DEFICIT,0
SH-KAZ-0919,Kaziranga Sector-4 Relief Center,Kaziranga,Assam,flood,26.60183,93.6183,150,150,0.17,3.64,1,13.0,234.0,388.3,4.4,169.7,83.08,CRITICAL_DEFICIT,0
SH-DHU-0920,Dhubri Sector-2 Relief Center,Dhubri,Assam,flood,26.1941,89.67289,300,20,0.221,3.24,0,55.0,4.8,12.4,0.1,4.1,100.0,CRITICAL_DEFICIT,0
SH-VIS-0921,Visakhapatnam Sector-17 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.20293,83.74278,300,174,0.05,0.63,1,61.2,705.7,1934.8,12.4,284.2,43.64,DEFICIT,1
SH-DHU-0922,Dhubri Sector-16 Relief Center,Dhubri,Assam,flood,25.7993,89.82271,300,104,0.072,6.25,1,27.8,177.1,390.6,2.1,141.5,81.44,CRITICAL_DEFICIT,0
SH-VIS-0923,Visakhapatnam Sector-4 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.82275,83.00991,1200,198,0.225,1.8,1,34.0,369.8,789.3,8.0,156.7,70.46,CRITICAL_DEFICIT,0
SH-DAR-0924,Darbhanga Sector-18 Relief Center,Darbhanga,Bihar,flood,26.27893,86.04696,150,69,0.548,1.79,1,3.7,474.9,1337.1,15.8,456.9,16.7,BALANCED,2
SH-BAL-0925,Balasore Sector-11 Relief Center,Balasore,Odisha,cyclone,21.66008,86.90377,150,129,0.399,1.24,1,0.0,105.7,272.1,2.0,40.8,92.84,CRITICAL_DEFICIT,0
SH-KAT-0926,Katihar Sector-13 Relief Center,Katihar,Bihar,flood,25.31147,87.75016,300,367,0.405,2.69,0,17.8,730.6,1312.5,20.5,551.9,96.47,CRITICAL_DEFICIT,0
SH-KAT-0927,Katihar Sector-19 Relief Center,Katihar,Bihar,flood,25.64296,87.71927,2000,595,0.326,2.23,1,18.2,625.6,1823.3,11.3,389.7,92.94,CRITICAL_DEFICIT,0
SH-VIS-0928,Visakhapatnam Sector-3 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.00182,82.77172,800,570,0.501,1.51,1,32.4,5885.5,13762.1,119.0,2085.9,11.74,SURPLUS,3
SH-DHU-0929,Dhubri Sector-10 Relief Center,Dhubri,Assam,flood,25.81428,90.31827,300,186,0.447,0.63,0,0.0,381.3,875.9,8.9,380.1,92.58,CRITICAL_DEFICIT,0
SH-BAL-0930,Balasore Sector-2 Relief Center,Balasore,Odisha,cyclone,21.73891,87.00525,150,120,0.365,1.04,1,10.2,442.6,997.6,9.9,193.9,56.63,DEFICIT,1
SH-DAR-0931,Darbhanga Sector-18 Relief Center,Darbhanga,Bihar,flood,26.38991,85.88257,300,231,0.206,4.71,1,0.0,1632.2,3870.8,24.5,809.3,5.56,BALANCED,2
SH-PUR-0932,Puri Sector-16 Relief Center,Puri,Odisha,cyclone,20.33954,85.8072,300,239,0.102,0.94,1,49.6,763.2,2017.8,7.8,445.4,58.76,DEFICIT,1
SH-PUR-0933,Puri Sector-5 Relief Center,Puri,Odisha,cyclone,19.63109,86.29325,1200,734,0.201,0.66,0,37.2,1267.2,3559.9,14.7,774.6,89.9,CRITICAL_DEFICIT,0
SH-VIS-0934,Visakhapatnam Sector-10 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.37734,83.08129,1200,904,0.32,3.73,0,6.9,1768.1,5265.8,25.5,1765.1,97.29,CRITICAL_DEFICIT,0
SH-VIS-0935,Visakhapatnam Sector-2 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.50459,83.14233,150,152,0.407,0.92,1,18.7,112.4,306.2,2.7,63.0,88.69,CRITICAL_DEFICIT,0
SH-CHA-0936,Chamoli Sector-7 Relief Center,Chamoli,Uttarakhand,earthquake,30.35226,79.46218,300,198,0.427,2.69,1,8.4,187.1,381.8,2.7,72.6,92.55,CRITICAL_DEFICIT,0
SH-VIS-0937,Visakhapatnam Sector-5 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.73391,83.36824,300,248,0.22,1.14,1,20.5,224.0,572.6,2.5,181.5,93.25,CRITICAL_DEFICIT,0
SH-DHU-0938,Dhubri Sector-4 Relief Center,Dhubri,Assam,flood,26.11623,89.72653,150,46,0.192,3.14,0,47.5,40.1,83.4,1.0,28.9,100.0,CRITICAL_DEFICIT,0
SH-DHU-0939,Dhubri Sector-5 Relief Center,Dhubri,Assam,flood,25.80628,89.91126,800,224,0.485,0.33,0,63.6,1773.0,4316.0,34.2,1769.6,23.4,SURPLUS,3
SH-UTT-0940,Uttarkashi Sector-1 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.63793,78.86099,300,196,0.149,1.72,1,39.0,200.9,407.2,4.0,132.4,92.9,CRITICAL_DEFICIT,0
SH-KAZ-0941,Kaziranga Sector-7 Relief Center,Kaziranga,Assam,flood,26.63565,92.98113,800,691,0.05,3.16,0,20.3,175.4,378.9,3.0,155.8,100.0,CRITICAL_DEFICIT,0
SH-KUT-0942,Kutch Sector-2 Relief Center,Kutch,Gujarat,earthquake,23.69537,69.51431,500,348,0.179,1.44,1,31.2,3410.0,8364.0,70.5,3229.5,4.49,SURPLUS,3
SH-KAT-0943,Katihar Sector-7 Relief Center,Katihar,Bihar,flood,25.84012,87.36856,300,288,0.073,4.2,1,4.7,102.8,170.0,2.1,91.1,96.88,CRITICAL_DEFICIT,0
SH-BAL-0944,Balasore Sector-12 Relief Center,Balasore,Odisha,cyclone,21.68465,86.02826,800,754,0.366,3.33,0,19.5,6379.5,17125.1,132.4,5965.6,14.93,SURPLUS,3
SH-KUT-0945,Kutch Sector-19 Relief Center,Kutch,Gujarat,earthquake,24.26492,69.72937,300,236,0.331,1.73,1,14.2,427.6,710.0,7.0,157.7,87.63,CRITICAL_DEFICIT,0
SH-KAT-0946,Katihar Sector-6 Relief Center,Katihar,Bihar,flood,25.68125,87.55443,500,294,0.118,3.47,1,7.8,504.7,1426.5,9.6,366.4,79.18,CRITICAL_DEFICIT,0
SH-DAR-0947,Darbhanga Sector-17 Relief Center,Darbhanga,Bihar,flood,26.12596,85.93846,800,246,0.257,2.07,0,28.1,1728.9,4798.9,27.2,839.8,29.87,BALANCED,2
SH-WAY-0948,Wayanad Sector-6 Relief Center,Wayanad,Kerala,flood,11.50704,76.11993,500,313,0.316,3.0,0,46.1,304.9,666.1,4.2,256.8,100.0,CRITICAL_DEFICIT,0
SH-KAN-0949,Kangra Sector-19 Relief Center,Kangra,Himachal Pradesh,earthquake,31.92601,76.19152,1200,1269,0.386,3.54,1,47.1,2005.2,5281.7,46.4,1735.3,82.46,CRITICAL_DEFICIT,0
